,2010-01-07,2010-01-17,2010-05-20,2010-05-26,2010-05-27,2010-12-03,2010-12-04,2010-12-08,2010-12-15,2010-12-17,2010-12-19,2010-12-20,2010-12-23,2010-12-24,2010-12-28,2011-02-08,2011-02-18,2011-02-19,2011-02-21,2011-04-07,2011-04-08,2011-04-17,2011-04-26
2071,0.0,0.0,0.0,0.0,0.0,0.0,1.880215039310634e-05,0.0,0.0,-5.157418413934018e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.566930886679395,0.0,0.0,0.0,0.0
2072,0.0,0.0,0.0,0.0,0.0,0.0,1.967162145255488e-06,0.0,0.0,-6.478534594620532e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3982822794091465,0.0,0.0,0.0,0.0
2073,0.0,0.0,0.0,0.0,0.0,0.0,-1.694436428161679e-05,0.0,0.0,-1.32775228337973e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752618356607207,0.0,0.0,0.0,0.0
2074,0.0,0.0,0.0,0.0,0.0,0.0,-1.897103800995148e-05,0.0,0.0,5.124551152482616e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3993490995466185,0.0,0.0,0.0,0.0
2075,0.0,0.0,0.0,0.0,0.0,0.0,-1.975866834019861e-06,0.0,0.0,6.432746039054175e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.195921220122869,0.0,0.0,0.0,0.0
2076,0.0,0.0,0.0,0.0,0.0,0.0,1.7106498536612486e-05,0.0,0.0,1.3148014817689959e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8360253886432758,0.0,0.0,0.0,0.0
2077,0.0,0.0,0.0,0.0,0.0,0.0,1.9142944470451172e-05,0.0,0.0,-5.091884777047053e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2479936103287588,0.0,0.0,0.0,0.0
2078,0.0,0.0,0.0,0.0,0.0,0.0,1.9847298192815543e-06,0.0,0.0,-6.387270289277867e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.012515460094179,0.0,0.0,0.0,0.0
2079,0.0,0.0,0.0,0.0,0.0,0.0,-1.7271546170967473e-05,0.0,0.0,-1.301963103340525e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001587987094672,0.0,0.0,0.0,0.0
2080,0.0,0.0,0.0,0.0,0.0,0.0,-1.931795175768071e-05,0.0,0.0,5.059416456617902e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1106260316357797,0.0,0.0,0.0,0.0
2081,0.0,0.0,0.0,0.0,0.0,0.0,-1.993755653063476e-06,0.0,0.0,6.3421032010717775e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8455291817424255,0.0,0.0,0.0,0.0
2082,0.0,0.0,0.0,0.0,0.0,0.0,1.7439586525809634e-05,0.0,0.0,1.2892358266510342e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7672475915863708,0.0,0.0,0.0,0.0
2083,0.0,0.0,0.0,0.0,0.0,0.0,1.9496144826512546e-05,0.0,0.0,-5.02714340730731e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985401666832693,0.0,0.0,0.0,0.0
2084,0.0,0.0,0.0,0.0,0.0,0.0,2.0029490617715343e-06,0.0,0.0,-6.297240699672102e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6928597021748866,0.0,0.0,0.0,0.0
2085,0.0,0.0,0.0,0.0,0.0,0.0,-1.761070183082316e-05,0.0,0.0,-1.2766183529289762e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369422469468497,0.0,0.0,0.0,0.0
2086,0.0,0.0,0.0,0.0,0.0,0.0,-1.9677611748099814e-05,0.0,0.0,4.9950628911971605e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8707866118036494,0.0,0.0,0.0,0.0
2087,0.0,0.0,0.0,0.0,0.0,0.0,-2.0123149529583613e-06,0.0,0.0,6.252678778342528e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5527487839423686,0.0,0.0,0.0,0.0
2088,0.0,0.0,0.0,0.0,0.0,0.0,1.7784977341148907e-05,0.0,0.0,1.264109405410515e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7089460233736111,0.0,0.0,0.0,0.0
2089,0.0,0.0,0.0,0.0,0.0,0.0,1.986244384830829e-05,0.0,0.0,-4.963172215692216e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.765494955305603,0.0,0.0,0.0,0.0
2090,0.0,0.0,0.0,0.0,0.0,0.0,2.0218584262679354e-06,0.0,0.0,-6.2084134970060485e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.423714881258152,0.0,0.0,0.0,0.0
2091,0.0,0.0,0.0,0.0,0.0,0.0,-1.796250147255642e-05,0.0,0.0,-1.2517077290878166e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6830054071019219,0.0,0.0,0.0,0.0
2092,0.0,0.0,0.0,0.0,0.0,0.0,-2.005073586160654e-05,0.0,0.0,4.931468732045599e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.668440613665289,0.0,0.0,0.0,0.0
2093,0.0,0.0,0.0,0.0,0.0,0.0,-2.031584780688564e-06,0.0,0.0,6.1644409807364424e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3045007728305245,0.0,0.0,0.0,0.0
2094,0.0,0.0,0.0,0.0,0.0,0.0,1.8143365953651574e-05,0.0,0.0,1.2394120902527457e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6589025510981469,0.0,0.0,0.0,0.0
2095,0.0,0.0,0.0,0.0,0.0,0.0,2.0242586094343343e-05,0.0,0.0,-4.899949835010181e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5786999713189056,0.0,0.0,0.0,0.0
2096,0.0,0.0,0.0,0.0,0.0,0.0,2.041499526108633e-06,0.0,0.0,-6.120757418499044e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1940326553109664,0.0,0.0,0.0,0.0
2097,0.0,0.0,0.0,0.0,0.0,0.0,-1.832766598123888e-05,0.0,0.0,-1.2272212757256473e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6364492403488929,0.0,0.0,0.0,0.0
2098,0.0,0.0,0.0,0.0,0.0,0.0,-2.0438096589745354e-05,0.0,0.0,4.868612961460043e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4954826000173065,0.0,0.0,0.0,0.0
2099,0.0,0.0,0.0,0.0,0.0,0.0,-2.051608390826456e-06,0.0,0.0,6.077359061586133e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0913878725181,0.0,0.0,0.0,0.0
2100,0.0,0.0,0.0,0.0,0.0,0.0,1.851550038560357e-05,0.0,0.0,1.215134092937579e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6154820377066766,0.0,0.0,0.0,0.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,2.063737331057104e-05,0.0,0.0,-4.837455589651294e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4181080893340248,0.0,0.0,0.0,0.0
2102,0.0,0.0,0.0,0.0,0.0,0.0,2.0619173374147867e-06,0.0,0.0,-6.034242222601431e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9957692264509217,0.0,0.0,0.0,0.0
2103,0.0,0.0,0.0,0.0,0.0,0.0,-1.8706971806405967e-05,0.0,0.0,-1.2031493689961892e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5958583489451553,0.0,0.0,0.0,0.0
2104,0.0,0.0,0.0,0.0,0.0,0.0,-2.084052633083768e-05,0.0,0.0,4.8064752385878e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3459875514383253,0.0,0.0,0.0,0.0
2105,0.0,0.0,0.0,0.0,0.0,0.0,-2.0724325715361028e-06,0.0,0.0,5.99140327406683e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9064843561021787,0.0,0.0,0.0,0.0
2106,0.0,0.0,0.0,0.0,0.0,0.0,1.8902186878704185e-05,0.0,0.0,1.1912659507112977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5774532130978138,0.0,0.0,0.0,0.0
2107,0.0,0.0,0.0,0.0,0.0,0.0,2.104767003426808e-05,0.0,0.0,-4.775669466636213e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2786087359442035,0.0,0.0,0.0,0.0
2108,0.0,0.0,0.0,0.0,0.0,0.0,2.083160555344781e-06,0.0,0.0,-5.948838647027748e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.822929052981064,0.0,0.0,0.0,0.0
2109,0.0,0.0,0.0,0.0,0.0,0.0,-1.910125642789456e-05,0.0,0.0,-1.1794827040518988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5601566660063895,0.0,0.0,0.0,0.0
2110,0.0,0.0,0.0,0.0,0.0,0.0,-2.1258923330299122e-05,0.0,0.0,4.745035871345471e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.215523956765683,0.0,0.0,0.0,0.0
2111,0.0,0.0,0.0,0.0,0.0,0.0,-2.0941080200324696e-06,0.0,0.0,5.9065448301160786e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.744573665853672,0.0,0.0,0.0,0.0
2112,0.0,0.0,0.0,0.0,0.0,0.0,1.930429567760696e-05,0.0,0.0,1.1677985134913552e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5438715618854489,0.0,0.0,0.0,0.0
2113,0.0,0.0,0.0,0.0,0.0,0.0,2.1474409876916605e-05,0.0,0.0,-4.714572088079835e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15634023287349,0.0,0.0,0.0,0.0
2114,0.0,0.0,0.0,0.0,0.0,0.0,2.105281981883752e-06,0.0,0.0,-5.86451836823549e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.670951945574544,0.0,0.0,0.0,0.0
2115,0.0,0.0,0.0,0.0,0.0,0.0,-1.9511424474072628e-05,0.0,0.0,-1.1562122820896084e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285117617128747,0.0,0.0,0.0,0.0
2116,0.0,0.0,0.0,0.0,0.0,0.0,-2.1694258323254873e-05,0.0,0.0,4.684275789626016e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1007111818408664,0.0,0.0,0.0,0.0
2117,0.0,0.0,0.0,0.0,0.0,0.0,-2.1166897562272315e-06,0.0,0.0,5.822755861291625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6016518348396818,0.0,0.0,0.0,0.0
2118,0.0,0.0,0.0,0.0,0.0,0.0,1.9722767514075704e-05,0.0,0.0,1.1447229307347956e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5140006223599982,0.0,0.0,0.0,0.0
2119,0.0,0.0,0.0,0.0,0.0,0.0,2.1918602565656614e-05,0.0,0.0,-4.654144685235348e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0483303123210708,0.0,0.0,0.0,0.0
2120,0.0,0.0,0.0,0.0,0.0,0.0,2.1283389739889997e-06,0.0,0.0,-5.781253963330165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5363078183082104,0.0,0.0,0.0,0.0
2121,0.0,0.0,0.0,0.0,0.0,0.0,-1.993845459935807e-05,0.0,0.0,-1.1333293980140213e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002697247842149,0.0,0.0,0.0,0.0
2122,0.0,0.0,0.0,0.0,0.0,0.0,-2.214758201354588e-05,0.0,0.0,4.6241765198807455e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9989254441171684,0.0,0.0,0.0,0.0
2123,0.0,0.0,0.0,0.0,0.0,0.0,-2.1402375989674e-06,0.0,0.0,5.740009381187937e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4745945323848653,0.0,0.0,0.0,0.0
2124,0.0,0.0,0.0,0.0,0.0,0.0,2.015862089659031e-05,0.0,0.0,1.1220306397592563e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4872578016323593,0.0,0.0,0.0,0.0
2125,0.0,0.0,0.0,0.0,0.0,0.0,2.238134187897067e-05,0.0,0.0,-4.594369073555682e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95225403847464,0.0,0.0,0.0,0.0
2126,0.0,0.0,0.0,0.0,0.0,0.0,2.152393945234052e-06,0.0,0.0,-5.699018873611398e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4162214007530918,0.0,0.0,0.0,0.0
2127,0.0,0.0,0.0,0.0,0.0,0.0,-2.0383407219568366e-05,0.0,0.0,-1.110825628815185e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4749098290042389,0.0,0.0,0.0,0.0
2128,0.0,0.0,0.0,0.0,0.0,0.0,-2.262003348241426e-05,0.0,0.0,4.5647201607173725e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9080992709301603,0.0,0.0,0.0,0.0
2129,0.0,0.0,0.0,0.0,0.0,0.0,-2.16481669792234e-06,0.0,0.0,5.658279250043588e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.360928106814259,0.0,0.0,0.0,0.0
2130,0.0,0.0,0.0,0.0,0.0,0.0,2.061296032675497e-05,0.0,0.0,1.0997133545038747e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4631762515288244,0.0,0.0,0.0,0.0
2131,0.0,0.0,0.0,0.0,0.0,0.0,2.2863814578031686e-05,0.0,0.0,-4.535227629183189e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8662667126068049,0.0,0.0,0.0,0.0
2132,0.0,0.0,0.0,0.0,0.0,0.0,2.1775149336217533e-06,0.0,0.0,-5.61778736981424e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30848075528271,0.0,0.0,0.0,0.0
2133,0.0,0.0,0.0,0.0,0.0,0.0,-2.0847433238532308e-05,0.0,0.0,-1.0886928224402105e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4520123211001402,0.0,0.0,0.0,0.0
2134,0.0,0.0,0.0,0.0,0.0,0.0,-2.3112849697059148e-05,0.0,0.0,4.505889359895508e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.826581512556392,0.0,0.0,0.0,0.0
2135,0.0,0.0,0.0,0.0,0.0,0.0,-2.190498143531229e-06,0.0,0.0,5.577540140903591e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2586686043977213,0.0,0.0,0.0,0.0
2136,0.0,0.0,0.0,0.0,0.0,0.0,2.1086985574610433e-05,0.0,0.0,1.077763054265794e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4413775279791531,0.0,0.0,0.0,0.0
2137,0.0,0.0,0.0,0.0,0.0,0.0,2.3367310518428965e-05,0.0,0.0,-4.4767032660200624e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7888859946407336,0.0,0.0,0.0,0.0
2138,0.0,0.0,0.0,0.0,0.0,0.0,2.203776256767317e-06,0.0,0.0,-5.537534519161679e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2113012704734696,0.0,0.0,0.0,0.0
2139,0.0,0.0,0.0,0.0,0.0,0.0,-2.1331783914204223e-05,0.0,0.0,-1.0669230871878106e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4312351118583041,0.0,0.0,0.0,0.0
2140,0.0,0.0,0.0,0.0,0.0,0.0,-2.3627376259096185e-05,0.0,0.0,4.447667292353675e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7530376004995842,0.0,0.0,0.0,0.0
2141,0.0,0.0,0.0,0.0,0.0,0.0,-2.2173596634919237e-06,0.0,0.0,5.497767507239616e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.166206328731681,0.0,0.0,0.0,0.0
2142,0.0,0.0,0.0,0.0,0.0,0.0,2.158200218125345e-05,0.0,0.0,1.0561719737389014e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4215516381398334,0.0,0.0,0.0,0.0
2143,0.0,0.0,0.0,0.0,0.0,0.0,2.3893234096584107e-05,0.0,0.0,-4.418779414688685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7189071206788356,0.0,0.0,0.0,0.0
2144,0.0,0.0,0.0,0.0,0.0,0.0,2.2312592471598637e-06,0.0,0.0,-5.458236153747786e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1232272448703484,0.0,0.0,0.0,0.0
2145,0.0,0.0,0.0,0.0,0.0,0.0,-2.183782205041387e-05,0.0,0.0,-1.0455087815985962e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4122966306828823,0.0,0.0,0.0,0.0
2146,0.0,0.0,0.0,0.0,0.0,0.0,-2.416507961067684e-05,0.0,0.0,4.390037639158356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6863771692408356,0.0,0.0,0.0,0.0
2147,0.0,0.0,0.0,0.0,0.0,0.0,-2.245486410131364e-06,0.0,0.0,5.418937552314767e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0822215872487813,0.0,0.0,0.0,0.0
2148,0.0,0.0,0.0,0.0,0.0,0.0,2.2099433387543368e-05,0.0,0.0,1.0349325930405595e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4034422520470304,0.0,0.0,0.0,0.0
2149,0.0,0.0,0.0,0.0,0.0,0.0,2.444311726526952e-05,0.0,0.0,-4.361440001685005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6553408616773069,0.0,0.0,0.0,0.0
2150,0.0,0.0,0.0,0.0,0.0,0.0,2.260053104770959e-06,0.0,0.0,-5.37986884067035e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.043059473294647,0.0,0.0,0.0,0.0
2151,0.0,0.0,0.0,0.0,0.0,0.0,-2.2367034714175234e-05,0.0,0.0,-1.0244425048284576e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39496302442224135,0.0,0.0,0.0,0.0
2152,0.0,0.0,0.0,0.0,0.0,0.0,-2.4727560916405858e-05,0.0,0.0,4.332984567426791e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6257006675151835,0.0,0.0,0.0,0.0
2153,0.0,0.0,0.0,0.0,0.0,0.0,-2.274971870391005e-06,0.0,0.0,5.341027199799552e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.005622219167784,0.0,0.0,0.0,0.0
2154,0.0,0.0,0.0,0.0,0.0,0.0,2.2640833707434584e-05,0.0,0.0,1.0140376280551896e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3868355846021183,0.0,0.0,0.0,0.0
2155,0.0,0.0,0.0,0.0,0.0,0.0,2.5018634359522275e-05,0.0,0.0,-4.3046694301205115e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5973674098687602,0.0,0.0,0.0,0.0
2156,0.0,0.0,0.0,0.0,0.0,0.0,2.2902558674877013e-06,0.0,0.0,-5.3024098531660256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9698011579996373,0.0,0.0,0.0,0.0
2157,0.0,0.0,0.0,0.0,0.0,0.0,-2.292104773571146e-05,0.0,0.0,-1.0037170875794286e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790384699144261,0.0,0.0,0.0,0.0
2158,0.0,0.0,0.0,0.0,0.0,0.0,-2.531657191207301e-05,0.0,0.0,4.276492711519122e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.570259390066025,0.0,0.0,0.0,0.0
2159,0.0,0.0,0.0,0.0,0.0,0.0,-2.30591891535078e-06,0.0,0.0,5.264014065787342e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9354966060622387,0.0,0.0,0.0,0.0
2160,0.0,0.0,0.0,0.0,0.0,0.0,2.3207904427394996e-05,0.0,0.0,9.93480021884382e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3715519286138846,0.0,0.0,0.0,0.0
2161,0.0,0.0,0.0,0.0,0.0,0.0,2.5621619041793162e-05,0.0,0.0,-4.248452560870631e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54430162072426,0.0,0.0,0.0,0.0
2162,0.0,0.0,0.0,0.0,0.0,0.0,2.3219755361959545e-06,0.0,0.0,-5.225837143470714e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9026169542810771,0.0,0.0,0.0,0.0
2163,0.0,0.0,0.0,0.0,0.0,0.0,-2.350164228796546e-05,0.0,0.0,-9.833255830383049e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3643577529989562,0.0,0.0,0.0,0.0
2164,0.0,0.0,0.0,0.0,0.0,0.0,-2.593403303630759e-05,0.0,0.0,4.220547154424423e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5194251515446509,0.0,0.0,0.0,0.0
2165,0.0,0.0,0.0,0.0,0.0,0.0,-2.338440997748303e-06,0.0,0.0,5.187876432098128e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8710778666745589,0.0,0.0,0.0,0.0
2166,0.0,0.0,0.0,0.0,0.0,0.0,2.380251135295529e-05,0.0,0.0,9.7325293606236e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35743913133527544,0.0,0.0,0.0,0.0
2167,0.0,0.0,0.0,0.0,0.0,0.0,2.6254083723750392e-05,0.0,0.0,-4.1927746948295635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4955664738423553,0.0,0.0,0.0,0.0
2168,0.0,0.0,0.0,0.0,0.0,0.0,2.3553313650025774e-06,0.0,0.0,-5.150129316711067e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.840801574464904,0.0,0.0,0.0,0.0
2169,0.0,0.0,0.0,0.0,0.0,0.0,-2.41107738987738e-05,0.0,0.0,-9.63261258937068e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3507805171337077,0.0,0.0,0.0,0.0
2170,0.0,0.0,0.0,0.0,0.0,0.0,-2.658205424763353e-05,0.0,0.0,4.1651334106989835e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.472666995205456,0.0,0.0,0.0,0.0
2171,0.0,0.0,0.0,0.0,0.0,0.0,-2.3726635505207443e-06,0.0,0.0,5.112593220835617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8117162485991136,0.0,0.0,0.0,0.0
2172,0.0,0.0,0.0,0.0,0.0,0.0,2.4426705195140773e-05,0.0,0.0,9.533497423124023e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3443675123108659,0.0,0.0,0.0,0.0
2173,0.0,0.0,0.0,0.0,0.0,0.0,2.691824190055604e-05,0.0,0.0,-4.137621556006164e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4506725734520591,0.0,0.0,0.0,0.0
2174,0.0,0.0,0.0,0.0,0.0,0.0,2.3904553711069818e-06,0.0,0.0,-5.07526560581379e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7837554445999595,0.0,0.0,0.0,0.0
2175,0.0,0.0,0.0,0.0,0.0,0.0,-2.4750594326918563e-05,0.0,0.0,-9.435175892410748e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33818676261632274,0.0,0.0,0.0,0.0
2176,0.0,0.0,0.0,0.0,0.0,0.0,-2.7262959012759366e-05,0.0,0.0,4.1102374097323164e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4295331023124958,0.0,0.0,0.0,0.0
2177,0.0,0.0,0.0,0.0,0.0,0.0,-2.408725609756631e-06,0.0,0.0,5.0381439699453055e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7568576076597582,0.0,0.0,0.0,0.0
2178,0.0,0.0,0.0,0.0,0.0,0.0,2.508274506471714e-05,0.0,0.0,9.337640149551645e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33222586543624344,0.0,0.0,0.0,0.0
2179,0.0,0.0,0.0,0.0,0.0,0.0,2.7616533922199487e-05,0.0,0.0,-4.08297927516016e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4092021435132538,0.0,0.0,0.0,0.0
2180,0.0,0.0,0.0,0.0,0.0,0.0,2.427494078784814e-06,0.0,0.0,-5.0012258479979614e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7309656318565054,0.0,0.0,0.0,0.0
2181,0.0,0.0,0.0,0.0,0.0,0.0,-2.5423476816232985e-05,0.0,0.0,-9.240882466378941e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32647328649357005,0.0,0.0,0.0,0.0
2182,0.0,0.0,0.0,0.0,0.0,0.0,-2.7979312011357202e-05,0.0,0.0,4.055845479734055e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3896365970011677,0.0,0.0,0.0,0.0
2183,0.0,0.0,0.0,0.0,0.0,0.0,-2.4467816974441028e-06,0.0,0.0,4.964508810139122e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7060264657093205,0.0,0.0,0.0,0.0
2184,0.0,0.0,0.0,0.0,0.0,0.0,2.5773125640834774e-05,0.0,0.0,9.144895232135128e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32091828502494424,0.0,0.0,0.0,0.0
2185,0.0,0.0,0.0,0.0,0.0,0.0,2.835165682677359e-05,0.0,0.0,-4.028834374350246e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3707964074773409,0.0,0.0,0.0,0.0
2186,0.0,0.0,0.0,0.0,0.0,0.0,2.466610563463456e-06,0.0,0.0,-4.9279904617659415e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6819907593871923,0.0,0.0,0.0,0.0
2187,0.0,0.0,0.0,0.0,0.0,0.0,-2.613204535121672e-05,0.0,0.0,-9.049670952427008e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31555084646264786,0.0,0.0,0.0,0.0
2188,0.0,0.0,0.0,0.0,0.0,0.0,-2.8733951292373204e-05,0.0,0.0,4.001944332947883e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3526443008443971,0.0,0.0,0.0,0.0
2189,0.0,0.0,0.0,0.0,0.0,0.0,-2.4870040398860143e-06,0.0,0.0,4.8916684424149426e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6588125477447684,0.0,0.0,0.0,0.0
